budget,popularity,vote_average,vote_count,revenue,runtime
1950000,3.696123,5.8,49,0,90
1987650,32.841229,6.6,827,19152480,94
0,8.518866,7.4,443,864659,97
0,4.892203,7.8,55,0,88
0,4.665026,5.8,12,0,95
0,1.294967,5.6,10,222000,160
0,14.331992,7.5,275,2957978,94
0,3.068463,5.8,27,0,82
1900000,1.367751,6.9,21,0,89
1800000,14.838986,5.6,328,67738090,87
0,1.950959,7.2,244,0,98
1800000,14.884756,7.6,281,8000000,125
1800000,41.996783,8,1442,9440272,95
1800000,2.179428,6.2,36,0,118
1800000,12.471239,6.8,403,21107746,93
1700000,13.315383,5.5,215,8844595,93
0,3.363321,5.6,9,0,109
2000000,1.699101,5.3,14,841733,109
0,0.320387,6.7,5,0,155
0,0.692497,6.4,88,621951,87
0,0.023436,5.5,12,0,93
0,0.749699,6.8,9,0,108
1800000,11.756943,6.7,192,6800000,114
0,0.225627,6.9,17,0,87
0,6.833164,5.3,33,0,113
0,0.060127,0,0,0,87
1800000,1.959405,4.2,22,0,86
1800000,0.21544,5,4,0,101
1530000,27.36562,7.2,664,7267585,81
500000,8.650779,6.3,152,150277,93
1493619,2.492747,4.9,19,0,90
0,2.756435,7,28,23311391,106
1700000,18.828683,6.1,236,9700000,88
1700000,6.979638,6.4,89,0,130
2000000,26.281839,6.3,519,572809,108
1700000,2.079125,5.5,39,1943649,98
0,3.939753,6,59,0,86
1000000,14.017809,7.3,221,4235151,104
0,3.677831,5.9,7,0,100
1644736,3.426314,7.2,79,7433101,126
1650000,6.915201,7.2,133,30500000,118
1600000,8.535178,7.1,61,5400000,103
0,2.160586,6,24,0,102
0,0.796009,6.3,3,6033999,84
0,0.13456,4.3,4,2592808,0
0,4.554574,6.8,52,0,96
0,3.215465,4.6,55,0,92
0,1.49436,7.6,20,0,114
1600000,20.810292,7.5,372,4420000,113
0,0.122704,0,0,0,0
0,3.654018,6.7,32,0,123
0,3.313339,6.5,2,0,111
0,5.379319,4.4,111,0,99
2000000,9.67299,6.7,129,22179430,108
1500000,17.49699,6.6,363,11806119,92
1500000,12.2624,7.9,241,9600000,129
1500000,13.291991,6.8,279,7412216,91
1500000,13.788054,6.9,226,11098131,81
1000000,3.990215,5.9,48,10013424,97
17000000,6.526588,4.5,99,0,90
1500000,11.145915,7.3,160,7000000,111
0,5.446832,6.5,64,0,103
1500000,10.009994,7.1,166,2375097,110
1500000,58.594852,6.8,1737,97009150,103
1500000,11.35344,6.7,144,2300000,92
1500000,8.589355,7.4,153,0,114
0,2.828303,6.5,39,0,101
1500000,3.618646,6.5,43,712294,111
1500000,15.017068,5.5,342,3566225,104
1500000,5.817519,6.1,111,418961,96
1500000,9.856826,6.8,151,416925,98
0,4.262374,6.5,48,414404,106
0,0.06124,3,1,0,93
1500000,11.064228,6.2,251,373967,100
0,1.742383,5.7,12,0,80
0,0.414754,4.5,3,330048,95
0,12.677016,5.7,159,0,83
1,28.27648,8.1,856,8500000,87
0,0.87066,6.4,9,0,91
1500000,7.5591,5.9,107,173066,86
1500000,2.02817,3.5,1,0,0
1500000,0.859014,6.6,8,0,97
1500000,0.071377,6,2,0,108
1200000,0.193172,6,2,0,128
1500000,4.680206,6.6,183,32000,93
2000000,1.20173,6.8,16,0,90
1,0.094105,10,2,0,90
1500000,14.504326,5.1,242,1165882,101
0,10.322858,6.5,358,0,109
0,1.404175,6.9,24,0,98
1,0.077876,6.8,6,0,87
0,0.35819,6,1,0,98
9000000,9.159265,6.4,13,0,112
0,1.893697,2.6,9,1500000,85
0,0.71087,7.4,7,0,102
0,1.105357,4.2,13,0,102
1500000,2.815228,3.3,52,0,90
0,0.446858,7.5,6,0,93
1488423,80.171283,6.9,1914,184925486,83
1400000,0.684881,6.8,10,0,106
1455000,3.598457,5.4,12,2620000,113
1,1.452152,5.9,18,0,94
2000000,1.193219,5.3,6,0,101
3150000,8.039223,5.2,97,0,100
0,2.486992,6.2,32,0,75
0,0.43049,0,0,0,91
1377800,9.815394,6.1,203,0,105
1350000,16.032594,7.5,1648,3897569,105
0,0.592821,0,0,0,104
1300000,10.240917,7.7,207,0,105
0,3.443916,6.7,51,0,95
1300000,0.072066,5,1,639000,135
0,0.430758,6.5,6,619042,105
0,0.143784,6.1,30,1632,79
0,0.077873,0,0,0,135
0,0.319792,2.8,10,0,88
1000000,1.600797,5.9,18,0,85
0,0.285131,2.3,4,0,122
0,5.628399,3.2,34,0,82
0,5.065752,5,66,0,103
1288000,18.426825,7.7,336,6000000,130
1250000,16.517777,6,315,21722776,87
1250000,6.903314,7.4,112,11000000,101
1250000,4.45544,5.3,62,3412497,88
0,0.106949,5.9,10,0,100
15000000,0.165909,5.8,2,0,87
1250000,9.903992,6.7,79,8500000,92
1250000,7.70019,6.8,72,6000000,118
0,4.480579,4.1,13,0,123
1200000,10.869492,6.7,185,0,100
1200000,63.655973,7.2,2184,103911669,103
3000000,16.312803,6.6,362,18492362,100
1,0.025364,0,0,0,99
1300000,1.473405,5.7,17,0,87
0,8.109958,6.8,57,0,114
0,7.142448,6.8,88,0,111
1200000,6.920873,6.9,149,7000000,99
0,4.826908,6.5,101,0,85
1200000,3.085411,6.3,24,2861020,114
1200000,66.925866,8,3697,14661007,99
0,1.280733,6.4,8,0,88
1200000,88.377076,8.1,2311,6000000,161
0,9.683622,7.8,165,0,110
1250000,1.6116,5.8,25,0,106
0,0.002386,0,0,0,88
900000,0.097913,6.8,6,25000,97
1200000,0.047781,0,0,0,85
1344000,20.422246,4.1,140,0,103
0,0.021678,0,0,0,98
0,1.998557,6,11,0,88
0,8.148187,3.9,44,0,88
1200000,2.968235,6.8,18,2736000,115
0,1.36514,4.4,12,0,0
1200000,0.057564,4.8,12,0,84
2600000,8.001156,6.1,20,2850263,91
1200000,1.079125,6.7,13,0,97
0,1.906151,4.2,26,0,91
0,0.100533,2,1,0,0
3000000,10.230583,6.2,237,18637690,94
0,12.818441,7.2,151,0,90
1100000,1.220072,6.8,15,1400000,99
0,0.014406,5,1,0,0
1596010,0.552361,6.9,8,0,75
0,0.147886,6,9,0,97
1100000,7.717237,5.7,77,0,110
1100000,40.285095,7.3,1055,4105187,101
0,0.249457,3.1,6,0,90
0,0.447166,4.4,11,0,0
878000,43.729123,7.9,1422,10462500,102
0,4.653047,6.1,90,0,84
1250000,3.000435,7,27,0,156
1000000,11.095414,6.3,177,0,89
1000000,72.19808,7.5,1791,117235147,119
0,0.926084,4.1,7,0,92
1000000,2.833166,6.1,39,37600000,128
1000000,41.972329,5.5,1047,62882090,82
1300000,58.845025,8,2535,28262574,114
1000000,6.532855,6.4,161,17985893,91
950000,48.901542,6.9,940,59600000,110
0,20.649145,4.9,483,18112929,88
1000000,22.583834,6.9,449,14564027,94
5000000,6.96858,5.7,72,23507567,121
1000000,6.926926,5.6,126,10047674,90
1000000,3.322721,5.9,43,10037390,107
3500000,26.881611,6.9,890,16566240,112
1000000,9.773398,6.9,144,13350369,103
1000000,13.152822,4.6,262,101758490,83
2090000,4.289003,6.6,53,40000000,109
1000000,1.444258,5.5,21,9000000,89
1000000,14.139004,6.7,251,46243000,100
1000000,3.851,6.2,33,7800000,100
0,2.162522,7.2,44,0,122
5000000,17.845161,5,349,6833445,100
0,0.42583,7.5,12,0,109
1000000,9.115486,6.6,179,9138338,98
0,15.017162,7.4,217,0,94
0,1.86221,6.8,35,5355847,107
0,1.334481,6,20,0,96
0,15.699363,6.7,292,5284309,90
0,17.806082,6.7,277,3538446,101
0,10.12895,6.7,187,3123963,83
0,4.805651,6.7,99,0,97
1000000,5.247956,7.4,85,0,89
1000000,4.86805,5.4,24,2057193,84
0,0.367312,6.6,7,0,86
1000000,5.323184,7.2,59,1678874,92
1000000,3.424158,6.3,25,1744858,94
1000000,9.954848,6.7,191,0,92
1,0.29245,6.7,7,0,100
1000000,0.280083,7.3,4,852206,119
1000000,0.043023,6.1,7,623791,170
1000000,5.06516,6.2,115,0,94
0,3.65924,5.9,30,0,108
0,0.948316,7.7,10,0,97
1000000,0.672695,6.7,13,464000,92
0,16.570708,6.4,348,0,100
0,0.51799,6.8,27,0,120
0,8.542921,6.7,160,0,88
0,37.555398,7.5,1063,336472,106
1000000,5.20209,5.6,17,0,79
1000000,8.887411,7.5,210,444575,115
1000000,0.748565,6.6,53,274661,106
1000000,0.436148,4.7,3,0,97
0,0.030253,2.8,3,0,120
0,0.690089,4,1,0,90
1000000,1.883947,7.2,29,0,92
650000,1.631274,6.4,55,0,93
1000000,0.341461,4.7,5,0,114
0,0.887821,3.4,6,0,200
0,8.628485,6,197,0,95
0,6.507094,6.2,135,14870,93
0,1.190729,6.3,16,0,88
1000000,0.340019,5.2,7,0,104
0,0.678475,6,3,0,98
0,9.055447,5.5,11,0,82
0,0.108468,4.4,5,0,118
1000000,2.175696,6.2,20,10018,78
1000000,1.50211,5.4,25,0,97
1000000,1.260314,6.6,32,7202,81
0,0.547654,0,1,0,96
0,0.0206,4.8,2,0,97
0,0.429587,3.3,9,0,88
0,0.098351,8,1,0,96
1000000,3.629777,6.2,32,0,105
0,0.060003,8,1,0,0
900000,7.145832,6.4,55,0,76
1000000,3.638411,4.9,23,0,96
0,1.255771,5.4,8,0,99
0,0.783842,3.5,4,0,84
0,0.118324,6.1,6,0,94
0,0.023681,5.5,3,0,87
0,2.948576,6.1,47,0,93
0,0.243853,4.5,2,0,90
0,1.563711,4.7,31,0,92
1000000,0.653495,4.8,11,0,85
0,1.233688,7.6,26,0,96
1000000,0.153625,5.7,3,0,90
0,0.328498,5,4,0,85
1000000,0.4594,3.2,3,0,84
0,7.207051,4.9,78,0,83
0,6.679954,5.7,117,0,95
0,1.284741,5.3,3,0,94
1000000,0.973323,6.6,8,0,90
1,1.859965,4,42,0,95
0,3.418372,3.5,34,0,93
0,0.65434,4.1,7,0,90
950000,0.178689,6.6,28,814666,103
950000,7.310879,5.7,92,0,87
950000,8.976128,5.5,155,0,100
0,0.280829,5,1,0,90
913000,0.795698,7.4,8,0,83
910000,16.015599,8,357,9600000,108
930000,5.974156,5.3,66,30905,100
852510,9.270133,7.3,156,1185783,113
0,0.392658,5,2,0,0
950000,25.918007,6.8,701,7022209,103
900000,4.0971,6.1,73,381420,96
0,2.34239,7.4,23,0,107
0,20.967146,7.3,390,17385830,85
0,10.639774,5.8,160,0,100
858000,47.651878,6.8,1405,267447150,70
0,0.957022,6.5,15,0,88
850000,5.424916,6.7,56,819939,107
0,0.007254,0,0,0,78
1000000,0.175885,5,1,0,90
850000,14.238376,5.8,110,1243961,85
0,9.436431,6.4,163,3094813,91
0,0.339757,5.2,9,0,95
0,3.060685,6.5,34,0,85
0,5.023091,5,62,0,86
0,0.504251,2,1,0,90
800000,12.049373,7.7,469,0,123
0,0.108135,7,1,0,93
0,5.870319,6.9,103,0,88
800000,0.59424,5.6,10,1001437,114
800000,3.643662,7.8,13,2816116,88
0,1.824184,7.6,45,0,109
0,0.006943,0,0,0,0
0,0.038706,7.8,3,0,83
0,2.171288,6.1,7,0,101
800000,5.292536,7.3,23,62852,94
0,0.004922,0,0,0,87
0,1.186971,3.7,25,0,90
800000,11.205726,6.1,311,1984662,91
780000,6.003418,6.6,98,0,90
0,0.322553,5.9,8,0,14
777000,19.326115,6.9,324,140000000,110
0,1.517771,8,6,0,75
0,1.453146,6.5,35,0,86
750000,25.186002,6.8,556,4007792,85
0,5.498834,7.7,43,0,89
500000,12.203041,6,210,171760,95
750000,14.386807,5.4,219,78396,102
750000,8.429295,7.6,127,0,107
500000,0.471264,5.6,5,0,88
0,3.283886,4.5,52,0,99
750000,12.284939,5.7,209,0,90
0,1.039149,3.8,4,0,95
730000,18.644023,7.6,334,8000000,85
700000,9.188431,7.7,87,7830611,171
0,1.623769,5.9,13,0,86
700000,7.731064,6.7,31,1667192,97
0,2.868942,6.5,31,0,104
0,0.631571,5.5,7,0,84
700000,12.378031,6.5,240,4911725,107
700000,0.578798,0,0,10508,107
0,0.003142,0,0,0,92
750000,1.471139,5.2,16,0,80
650,1.352222,4.8,87,0,90
0,0.429083,6.2,5,0,103
0,0.045648,0,0,0,70
0,4.596157,5.6,63,0,90
625000,0.283059,4.8,5,0,68
700000,2.659006,5.3,26,0,87
609000,3.898498,7.4,59,3202000,101
60000,41.690578,6.3,1055,248000000,81
600000,3.409764,7.1,66,34505110,225
600000,10.861167,6.4,66,0,83
0,0.099902,5.5,2,0,106
0,0.006069,0,0,0,103
0,0.069277,6,2,0,90
0,0.350557,3,1,0,0
522360,0.071349,5,1,0,105
0,0.012942,0,0,0,0
0,2.651304,6,63,0,102
0,1.501688,4.8,4,0,98
560000,10.730056,7.3,168,12299668,88
56000,0.010909,0,0,0,80
550000,0.001586,4.6,4,0,98
0,0.061248,6,1,0,83
500000,6.093989,7,100,33456317,122
550000,0.48088,4.2,3,0,115
0,2.651418,6.1,35,0,86
130000,15.611857,5.4,315,54667954,79
0,1.292948,5.8,22,0,87
500000,2.537032,5.7,30,17000000,97
0,0.772668,7.2,8,0,105
500000,11.578545,7.4,210,8679814,88
0,0.05021,6.2,21,0,120
0,0.906096,7.3,10,0,94
2053648,2.778633,7.8,17,500000,102
0,0.920591,7.5,4,0,102
46000,1.447734,6.3,32,0,83
500000,0.109579,7,2,845188,93
0,1.09454,5.6,6,0,86
0,0.082978,4.8,4,0,101
0,0.619136,7,11,0,111
500000,8.519202,6.9,106,603943,90
0,0.36447,4.8,4,0,86
0,0.039077,4,3,0,98
0,0.665512,5.3,4,0,95
0,3.433625,6.4,26,0,91
0,17.378455,6,356,343341,90
500000,0.425195,7.1,17,0,88
2000000,39.756748,8.2,878,271841,207
0,0.388401,6.9,7,0,89
500000,1.354816,4.7,13,0,97
0,0.459625,4.9,8,0,84
500000,9.108949,5.7,251,98017,85
0,1.65426,4.2,11,0,100
0,1.390909,6.2,9,0,112
500000,26.406001,6.2,587,4242978,94
0,0.218736,4,1,0,91
0,0.383442,5,1,0,91
500000,2.391847,4.5,34,0,87
0,1.68502,6.9,22,0,98
0,0.607782,7,8,0,95
500000,0.046903,5,2,0,87
0,10.924273,5.9,208,316472,104
0,0.021419,0,0,0,96
0,14.142073,7.3,371,0,103
500000,1.600171,3.5,14,0,104
0,0,0,0,0,0
0,0.397323,3.4,4,0,110
0,3.637857,6.5,49,0,90
500,0.080105,0,0,0,101
0,0.251828,5.2,3,0,94
0,0.674398,6,2,0,0
0,0.072359,0,0,0,90
0,0.087574,5.5,1,0,108
0,0.069244,5,1,0,82
500000,0.073079,2,1,0,84
0,6.672008,6.3,113,0,82
0,0.161517,4.3,4,0,0
0,7.330691,7.2,53,773228,107
0,0.165257,2.4,4,0,0
450000,4.442355,6.2,38,973525,84
0,3.905877,5.9,41,0,103
0,0.136721,0,0,0,0
439000,1.933366,6.1,37,2281000,89
0,0.052942,8,1,0,0
225000,1.014966,7,38,0,98
0,4.321249,6.9,42,0,132
0,0.160234,4.2,5,0,90
400000,23.603514,6.7,554,46118097,95
0,25.349758,6.9,462,258384,90
15000,47.456823,5.9,1316,193355800,86
0,3.291609,7.2,52,0,91
400000,64.782984,7.8,1708,5028948,91
0,0.034135,7,7,0,90
0,0.033883,1,1,0,0
218,1.063439,7.5,22,1162014,91
0,0.084344,3.8,5,0,92
0,0.133619,5,2,0,0
0,8.022122,6.6,117,0,87
35000000,38.100488,5.8,923,170000000,99
500000,1.428483,5.5,22,0,80
860000,3.703005,6.6,51,2451545,97
0,0.003352,0,0,0,84
0,0.231297,5.6,4,0,97
0,11.347855,7.8,115,0,91
385907,3.232447,7.4,60,8394751,197
0,2.77754,6.3,22,0,86
379000,0.968865,5,19,4358000,100
350000,35.037625,7.3,894,29400000,85
6000000,19.331884,6,316,31081,89
0,0.59458,5.1,8,0,84
300000,1.085909,6.9,23,1750211,88
0,5.061107,4.9,49,0,90
0,0.049921,6.8,6,0,90
350000,0.249561,4.7,3,0,98
350000,59.259204,8.2,2078,1000000,96
0,1.170257,7.6,9,246574,83
325000,11.871424,7.7,275,4500000,105
0,28.858238,6.9,332,110197,94
300000,1.314576,8,26,7808524,112
312000,1.505703,6.2,11,1281176,102
8,11.818333,6.4,138,16,98
0,1.410387,6.1,16,0,91
300000,4.270596,6.4,64,0,81
0,0.627763,0,0,0,0
300000,1.673208,6.3,36,0,73
200000,0.713906,6.4,64,0,80
0,0.17817,4.8,4,0,88
300000,7.791898,7.6,127,0,110
0,0.025211,7.3,2,0,104
300000,0.055868,5.5,3,2074000,101
0,0.008453,7,2,0,95
300000,0.374291,3,1,40542,94
0,0.045429,5.3,4,0,0
0,1.088501,2.8,6,0,90
0,0.062979,7,1,0,110
300000,6.473667,5.9,124,8000000,80
0,1.905197,6.8,3,0,90
0,0.001389,0,0,0,94
300000,0.006323,0,0,0,98
0,0.583446,6.2,11,0,99
0,1.452199,5,22,0,96
300000,2.733725,5.7,45,0,97
0,8.942203,6.3,221,319285,90
250000,20.601483,6.7,433,12021272,113
250000,1.45917,6.3,23,4186931,91
0,0.005883,0,0,0,0
0,3.877036,6.5,27,0,101
0,1.70819,5.7,13,0,94
0,0.812855,5.7,16,0,96
250000,0.126304,5,4,0,100
300000,0.018087,0,0,0,90
250000,44.656151,6.9,1069,501818,90
0,0.619348,5.8,9,0,78
250,0.293649,7.5,12,203,72
0,5.742359,4.9,11,0,73
250000,21.825564,6.4,381,3542353,90
0,0.055325,3,1,0,96
0,0.375423,5.5,2,0,92
0,0.120505,7,3,0,75
250000,6.978907,4.1,75,56825,99
0,0.493223,5.9,6,0,86
0,5.251143,6.9,57,0,92
0,20.265518,6.6,523,0,101
250000,0.130169,4.8,3,0,90
0,0.46049,5.5,4,0,93
0,0.399491,0,0,0,94
250000,5.217002,6.4,101,0,106
250000,0.065103,5.7,7,0,96
0,1.063615,5,12,0,107
0,0.010607,0,0,0,0
0,1.084387,4.2,14,0,0
0,0.172299,5.5,2,0,108
0,0.278981,0,0,0,90
245000,0.785744,7,21,22000000,151
0,0.0921,10,1,0,0
250,0.166655,7.7,3,0,118
230000,18.450613,6.9,733,2260712,92
0,0.58954,0,0,0,106
225000,0.126676,6.9,6,111300,86
0,0.065155,5.2,10,0,103
100000,1.183892,4.3,5,27000000,69
210000,2.043661,6.7,41,5000000,80
400000,33.142185,6.6,1213,100000000,93
200000,13.971674,6.8,253,4505922,94
200000,38.771062,7.6,883,14500000,99
200000,0.622752,5.1,27,2200000,66
0,0.004998,0,0,0,85
200000,0.616283,6.5,10,2295733,101
0,2.836537,6.6,7,0,101
0,5.937602,6.3,31,2611555,119
200000,0.06104,8,2,0,103
0,0.062089,8,1,0,86
450000,1.077321,4.9,14,0,90
0,0.472123,5.5,2,0,92
13000000,4.009379,4.6,24,0,95
0,3.299345,5.8,23,0,84
0,0.018716,0,0,0,89
0,0.092562,7.7,3,0,59
0,3.225189,7.8,65,0,126
0,1.948435,6.1,34,0,86
0,31.339015,7.7,687,0,87
0,0.15066,6.8,4,0,106
0,4.980585,4.6,9,0,86
0,0.145014,6,4,0,89
0,0.036532,0,0,0,105
0,1.045623,6.5,4,0,93
0,0.254659,0,0,0,94
180000,7.072118,7.8,112,900000,89
8000,1.041254,7.4,163,469947,96
0,6.722213,6.1,25,0,84
0,0.015189,0,0,0,77
0,0.327622,0,0,0,104
100000,25.402697,6.8,527,1776935,92
150000,0.132878,4.6,18,15200000,97
200,0.050978,5,1,0,109
150000,8.570328,5.5,19,2891288,78
160000,19.052179,7.3,453,20710513,85
0,0.619979,4.9,4,0,90
0,0.465404,5.5,2,0,93
0,2.805351,5.8,49,0,86
0,0.076647,0,0,0,98
0,8.701183,7.5,153,0,25
0,0.021392,0,0,0,72
0,2.557258,7.2,11,0,73
0,0.523122,6.8,6,0,80
160000,3.284903,7.4,90,6706368,91
0,0.015697,0,0,0,89
0,6.192383,6.3,108,0,85
0,0.005256,0,0,0,90
125000,12.833247,6.5,137,3200000,90
120000,2.213889,5.9,24,0,88
120000,1.112792,7.1,20,0,95
8500000,9.452808,6.5,178,15861566,120
0,0.002388,0,0,0,70
100000,4.563698,6.6,64,10178331,111
100000,18.045782,4.9,361,42664410,87
10000,20.399578,7.5,485,7000000,89
0,2.353483,5.7,19,0,78
0,5.497682,7.1,51,0,100
0,0.001117,4.9,8,0,99
0,1.680525,6.5,30,0,90
0,0.28397,0,0,0,0
0,10.826253,6.3,155,0,85
0,7.676677,7.4,203,0,96
0,8.302951,5.2,40,0,88
0,0.186401,7,2,0,68
0,0.053755,5,1,0,85
0,0.074005,7.3,6,0,106
100,0.394575,5.5,2,0,77
0,0.020168,6.4,4,0,80
60000,27.788067,7.1,586,3221152,84
0,0.020839,6,1,0,86
0,0.408073,3.7,3,0,87
75000,0.140989,3.3,3,0,90
65000,10.400603,6.6,506,28575078,100
0,0.838957,4.5,11,0,82
0,7.052422,5.2,58,0,82
62000,2.407048,4.4,32,0,82
0,0.176377,6.4,4,0,75
0,0.620554,6.7,10,0,87
70000,6.328665,5.8,121,0,92
0,1.578903,6.3,23,0,98
0,0.833937,6,42,0,83
0,0.557602,6,2,0,99
65000,2.380332,5.6,59,416498,99
60000,0.412342,5.1,6,0,93
0,0.077577,5,1,0,110
50000,0.293587,8.3,3,0,111
50000,1.777148,6.9,41,0,47
0,0.048726,5,1,0,93
4000000,27.662696,5.8,631,600896,95
50000,0.54562,5.7,3,0,81
0,0.76368,6.6,4,0,83
0,0.970351,6.8,2,0,96
0,2.058834,6.4,36,0,89
0,0.00734,7,1,0,90
0,0.049469,2,1,0,95
0,0.160779,3.2,8,0,83
0,3.277287,7.9,64,321952,117
50000,0.595809,3.5,2,0,75
0,0.611081,6.4,15,0,80
0,0.003582,0,0,0,78
500000,0.123068,6.1,8,0,109
0,0.056459,0,0,0,89
31192,1.330379,6.3,26,10000,89
27000,19.748658,7.4,755,3151130,92
27000,0.027811,6,9,0,64
0,0.362633,6.3,8,76901,85
0,2.634007,6.8,44,0,97
0,0.039264,5.5,2,0,78
0,7.101197,6,131,0,85
0,3.320622,6.4,77,0,97
0,0.038143,0,0,0,90
22000,0.048948,6,1,0,90
0,1.048524,6.8,19,0,120
0,3.619167,4.7,79,0,91
0,1.243955,6.2,15,0,85
0,0.327794,0,0,0,60
0,0.67457,5.6,12,0,88
0,3.545991,4.2,13,0,78
12000,4.553644,6.2,110,6000000,93
0,1.464566,6.7,17,0,111
0,1.193779,6.6,17,0,90
13,0.332679,2,1,0,84
20000,0.212443,7.4,63,99000,111
0,0.029757,6,2,0,90
0,0.166513,0,0,0,82
0,0.918116,6,1,0,98
7000,23.307949,6.9,658,424760,77
0,0.022173,7.5,2,0,80
220000,14.269792,6.6,238,2040920,81
9000,0.642552,5.9,5,0,85
0,1.444476,7,6,0,120
0,0.857008,5.7,7,0,98
0,1.929883,6.3,16,0,90
